"Gogol_MertvieDushi" "Gogol_TarasBulba" "Lermontov_GeroyNashegoVremeni" "Lermontov_KnyaginyaLigovskaya" "Pushkin_Dubrovsky" "Pushkin_KapitanskayaDochka"
"богу" 0.0327302243984185 0.0541462490185992 0.0166694449074846 0.016008537886873 0.0484472651518822 0.0790177486019937
"жизнь" 0.0510591500615328 0.0487316241167393 0.0428642869049604 0.016008537886873 0.0290683590911293 0.0212740092389983
"одной" 0.0418946872299756 0.0406096867639494 0.0404829376324626 0.0586979722518677 0.0193789060607529 0.0364697301239971
"свой" 0.0340394333743552 0.0649754988223191 0.0428642869049604 0.0747065101387407 0.00484472651518822 0.0243131534159981
"жизни" 0.0327302243984185 0.0433169992148794 0.0428642869049604 0.080042689434365 0.0242236325759411 0.0334305859469973
"ибо" 0.0576051949412165 0.0324877494111595 0.0309575405424714 0.0373532550693703 0.0290683590911293 0.0243131534159981
"крепости" 0.0117828807834307 0.00541462490185992 0.0476269854499559 0 0.0193789060607529 0.167152929734987
"свете" 0.0340394333743552 0.0758047486260389 0.0500083347224537 0.0426894343649947 0.00968945303037643 0.0151957208849988
"таким" 0.0785525385562043 0.0216584996074397 0.0214321434524802 0.0266808964781217 0.0145341795455647 0.0151957208849988
"дома" 0.0392762692781022 0.0460243116658094 0.023813492724978 0.0373532550693703 0.0532919916670704 0.0425480184779966
"какая" 0.0720064936765206 0.0297804369602296 0.0166694449074846 0.064034151547492 0.00484472651518822 0.00911743253099927
"мною" 0.00523683590374696 0.00812193735278989 0.0547710332674493 0.0106723585912487 0.0290683590911293 0.154996353026988
"пугачев" 0 0 0 0 0 0.270483831752978
"делать" 0.0261841795187348 0.0216584996074397 0.0404829376324626 0.0533617929562433 0.0484472651518822 0.0699003160709944
"души" 0.0837893744599513 0.0108292498037198 0.023813492724978 0.016008537886873 0.0193789060607529 0.00911743253099927
"знать" 0.0471315231337226 0.0406096867639494 0.0214321434524802 0.0213447171824973 0.0581367181822586 0.0364697301239971
"стоял" 0.0314210154224817 0.0514389365676693 0.0333388898149692 0.048025613660619 0.0290683590911293 0.0486263068319961
"две" 0.0445131051818491 0.0622681863713891 0.0428642869049604 0.0213447171824973 0.0242236325759411 0.00911743253099927
"никто" 0.0170197166871776 0.0622681863713891 0.0571523825399471 0.0266808964781217 0.0629814446974468 0.0273522975929978
"сколько" 0.0628420308449635 0.0460243116658094 0.023813492724978 0.048025613660619 0.00484472651518822 0.00607828835399951
"увидел" 0.0366578513262287 0.0379023743130195 0.011906746362489 0.00533617929562433 0.0484472651518822 0.0881351811329929
"разговор" 0.0209473436149878 0.00270731245092996 0.0690591289024361 0.149413020277481 0.0193789060607529 0.0243131534159981
"словом" 0.0811709565080778 0.0135365622546498 0.00476269854499559 0.0213447171824973 0.0242236325759411 0.0243131534159981
"говорит" 0.0746249116283941 0.0135365622546498 0.0285761912699736 0.0266808964781217 0 0.0182348650619985
"пошел" 0.0222565525909246 0.00812193735278989 0.0404829376324626 0.0426894343649947 0.0872050772733879 0.0668611718939947
"про" 0.0458223141577859 0.0379023743130195 0.0261948419974758 0.016008537886873 0.0145341795455647 0.0577437393629954
"прямо" 0.035348642350292 0.0893413108806887 0.0190507941799824 0.016008537886873 0.0145341795455647 0.0334305859469973
"моего" 0.00916446283155717 0.0189511871565097 0.0452456361774582 0.0373532550693703 0.0339130856063175 0.112448334548991
"одна" 0.0379670603021654 0.0324877494111595 0.0571523825399471 0.0533617929562433 0.0193789060607529 0.0151957208849988
"одно" 0.0471315231337226 0.0433169992148794 0.0333388898149692 0.0426894343649947 0.0193789060607529 0.0182348650619985
"оно" 0.0340394333743552 0.0460243116658094 0.0476269854499559 0.0426894343649947 0.0387578121215057 0.0151957208849988
"такого" 0.0693880757246472 0.0379023743130195 0.0142880956349868 0.0266808964781217 0.00968945303037643 0.012156576707999
"говорить" 0.0445131051818491 0.0351950618620895 0.035720239087467 0.0693703308431163 0.0145341795455647 0.0151957208849988
"грушницкий" 0 0 0.197651989617317 0 0 0
"нею" 0.0104736718074939 0.0189511871565097 0.0666777796299383 0.0853788687299893 0.0387578121215057 0.0486263068319961
"всю" 0.0471315231337226 0.073097436175109 0.0214321434524802 0.0106723585912487 0.00484472651518822 0.0212740092389983
"город" 0.0576051949412165 0.0487316241167393 0.00476269854499559 0.016008537886873 0.0484472651518822 0.0151957208849988
"этой" 0.0327302243984185 0.00812193735278989 0.0738218274474317 0.080042689434365 0.0193789060607529 0.012156576707999
"капитан" 0.0379670603021654 0.00270731245092996 0.109542066534899 0 0 0.0151957208849988
"княгиня" 0 0 0.0666777796299383 0.266808964781217 0.0145341795455647 0
"могу" 0.0405854782540389 0 0.0428642869049604 0.032017075773746 0.0290683590911293 0.0607828835399951
"час" 0.0340394333743552 0.0433169992148794 0.0309575405424714 0.0213447171824973 0.0339130856063175 0.0455871626549964
"других" 0.0379670603021654 0.067682811273249 0.0214321434524802 0.0693703308431163 0.00968945303037643 0.00607828835399951
"нечего" 0.0222565525909246 0.0270731245092996 0.023813492724978 0.0213447171824973 0.043602538636694 0.0911743253099927
"чуть" 0.0418946872299756 0.0216584996074397 0.0428642869049604 0.048025613660619 0.00968945303037643 0.0334305859469973
"назад" 0.035348642350292 0.0649754988223191 0.0333388898149692 0.0266808964781217 0.0242236325759411 0.012156576707999
"право" 0.0641512398209002 0.00541462490185992 0.0500083347224537 0.0266808964781217 0.00968945303037643 0
"времени" 0.0458223141577859 0.0243658120583697 0.023813492724978 0.016008537886873 0.0532919916670704 0.0303914417699976
"знал" 0.035348642350292 0.0324877494111595 0.0214321434524802 0.0693703308431163 0.0339130856063175 0.0303914417699976
"иногда" 0.0392762692781022 0.0433169992148794 0.0333388898149692 0.0266808964781217 0.0242236325759411 0.0243131534159981
"мало" 0.0261841795187348 0.0406096867639494 0.0428642869049604 0.0533617929562433 0.0290683590911293 0.0273522975929978
"около" 0.0183289256631143 0.0162438747055798 0.0285761912699736 0.00533617929562433 0.116273436364517 0.0638220277169949
"вовсе" 0.0523683590374696 0.0243658120583697 0.0381015883599648 0.064034151547492 0 0
"никак" 0.0864077924118248 0.00541462490185992 0.0023813492724978 0.0106723585912487 0 0.0182348650619985
"сильно" 0.0432038962059124 0.0568535614695292 0.00952539708999119 0.0213447171824973 0.0145341795455647 0.0364697301239971
"стали" 0.0209473436149878 0.0649754988223191 0.0190507941799824 0.064034151547492 0.0387578121215057 0.0273522975929978
"тому" 0.0327302243984185 0.0460243116658094 0.0261948419974758 0.0533617929562433 0.0242236325759411 0.0273522975929978
"эта" 0.0222565525909246 0.0216584996074397 0.0642964303574405 0.064034151547492 0 0.0395088743009968
"комнату" 0.0379670603021654 0.0162438747055798 0.0333388898149692 0.0426894343649947 0.0532919916670704 0.0243131534159981
"лица" 0.0471315231337226 0.0297804369602296 0.023813492724978 0.064034151547492 0.00968945303037643 0.0151957208849988
"тотчас" 0.0130920897593674 0.0324877494111595 0.0333388898149692 0.0213447171824973 0.0629814446974468 0.0699003160709944
"вся" 0.0379670603021654 0.0893413108806887 0.00952539708999119 0.016008537886873 0.00968945303037643 0.012156576707999
"вышел" 0.0222565525909246 0.00541462490185992 0.0500083347224537 0.0213447171824973 0.0678261712126351 0.0516654510089959
"друг" 0.0366578513262287 0.0135365622546498 0.0500083347224537 0.0426894343649947 0.0193789060607529 0.0273522975929978
"какую" 0.0589144039171533 0.0270731245092996 0.0261948419974758 0.0213447171824973 0.00484472651518822 0.012156576707999
"слишком" 0.0379670603021654 0.0216584996074397 0.0285761912699736 0.0586979722518677 0.0242236325759411 0.0303914417699976
"начал" 0.030111806446545 0.0270731245092996 0.0500083347224537 0.0213447171824973 0.0242236325759411 0.0334305859469973
"брат" 0.0667696577727737 0.0162438747055798 0.011906746362489 0.016008537886873 0.00968945303037643 0.0182348650619985
"весьма" 0.0798617475321411 0.00270731245092996 0 0.016008537886873 0.0242236325759411 0.00911743253099927
"какого" 0.0654604487968369 0.0379023743130195 0.00476269854499559 0.0106723585912487 0.0193789060607529 0.00303914417699976
"матушка" 0.035348642350292 0 0 0.0373532550693703 0.00484472651518822 0.115487478725991
"собакевич" 0.0955722552433819 0 0 0 0 0
"также" 0.0170197166871776 0.0460243116658094 0.0452456361774582 0.0747065101387407 0.00968945303037643 0.0243131534159981
"те" 0.0392762692781022 0.0649754988223191 0.0309575405424714 0.0106723585912487 0 0.012156576707999
"б" 0.0130920897593674 0.00812193735278989 0.0738218274474317 0.080042689434365 0.00968945303037643 0.0334305859469973
"письмо" 0.0196381346390511 0 0.00714404781749339 0.032017075773746 0.0872050772733879 0.0911743253099927
"против" 0.024874970542798 0.0243658120583697 0.0738218274474317 0.048025613660619 0.00968945303037643 0.00607828835399951
"стало" 0.0274933884946715 0.0351950618620895 0.0523896839949515 0.0213447171824973 0.0242236325759411 0.0212740092389983
"часто" 0.0183289256631143 0.0406096867639494 0.0523896839949515 0.0693703308431163 0.0145341795455647 0.0151957208849988
"видел" 0.0196381346390511 0.0595608739204592 0.0547710332674493 0.016008537886873 0.00968945303037643 0.0182348650619985
"конечно" 0.0562959859652798 0 0.0261948419974758 0.0373532550693703 0.00968945303037643 0.0243131534159981
"отца" 0.0130920897593674 0.0243658120583697 0.0142880956349868 0.00533617929562433 0.121118162879705 0.0607828835399951
"бульба" 0 0.189511871565097 0 0 0 0
"дал" 0.035348642350292 0.0351950618620895 0.0285761912699736 0.0266808964781217 0.0145341795455647 0.0303914417699976
"дверь" 0.0209473436149878 0.0351950618620895 0.0285761912699736 0.064034151547492 0.0339130856063175 0.0303914417699976
"каким" 0.0405854782540389 0.0243658120583697 0.0166694449074846 0.032017075773746 0.0387578121215057 0.0273522975929978
"князь" 0.00261841795187348 0.00270731245092996 0.00476269854499559 0.170757737459979 0.145341795455647 0.00911743253099927
"наш" 0.0458223141577859 0.0108292498037198 0.00714404781749339 0.0426894343649947 0.0387578121215057 0.0364697301239971
"подумал" 0.0392762692781022 0.0162438747055798 0.035720239087467 0.0533617929562433 0.0242236325759411 0.012156576707999
"правда" 0.0327302243984185 0.00812193735278989 0.0523896839949515 0.048025613660619 0.043602538636694 0.00607828835399951
"велел" 0.0157105077112409 0.0108292498037198 0.0261948419974758 0.032017075773746 0.0532919916670704 0.0759786044249939
"деньги" 0.035348642350292 0.0243658120583697 0.0142880956349868 0.0266808964781217 0.0629814446974468 0.0273522975929978
"коли" 0.0170197166871776 0.0568535614695292 0.0142880956349868 0 0.0242236325759411 0.0729394602479942
"лице" 0.0340394333743552 0.0189511871565097 0.0452456361774582 0.0426894343649947 0.0145341795455647 0.0182348650619985
"савельич" 0 0 0 0 0.00484472651518822 0.206661804035983
"ту" 0.0458223141577859 0.0270731245092996 0.0142880956349868 0.0266808964781217 0.0193789060607529 0.0273522975929978
"хочешь" 0.0405854782540389 0.0162438747055798 0.0381015883599648 0.0106723585912487 0.00484472651518822 0.0395088743009968
"ах" 0.054986776989343 0.00541462490185992 0.0142880956349868 0.016008537886873 0.0242236325759411 0.0303914417699976
"верно" 0.0274933884946715 0.0108292498037198 0.0714404781749339 0.0266808964781217 0.00484472651518822 0.0212740092389983
"закричал" 0.00916446283155717 0.0324877494111595 0.0500083347224537 0 0.0581367181822586 0.0486263068319961
"которое" 0.0327302243984185 0.0351950618620895 0.0214321434524802 0.032017075773746 0.0290683590911293 0.0273522975929978
"мимо" 0.0327302243984185 0.00812193735278989 0.0642964303574405 0 0.0242236325759411 0.0243131534159981
"самого" 0.0379670603021654 0.0433169992148794 0.0166694449074846 0.016008537886873 0.0387578121215057 0.0151957208849988
"голосом" 0.0157105077112409 0.0162438747055798 0.0381015883599648 0.0213447171824973 0.0532919916670704 0.0547045951859956
"дом" 0.030111806446545 0.0135365622546498 0.0166694449074846 0.0266808964781217 0.0629814446974468 0.0425480184779966
"знаете" 0.0392762692781022 0.0216584996074397 0.0523896839949515 0.032017075773746 0 0.00303914417699976
"имел" 0.035348642350292 0.00812193735278989 0.0333388898149692 0.0586979722518677 0.0290683590911293 0.0182348650619985
"манилов" 0.0877170013877615 0 0 0 0 0
"месте" 0.0261841795187348 0.0406096867639494 0.0333388898149692 0.00533617929562433 0.043602538636694 0.0243131534159981
"народ" 0.0274933884946715 0.0460243116658094 0.0261948419974758 0.00533617929562433 0.0145341795455647 0.0425480184779966
"отвечала" 0.0117828807834307 0 0.0381015883599648 0.080042689434365 0.0629814446974468 0.0425480184779966
"другие" 0.0222565525909246 0.0541462490185992 0.023813492724978 0.0586979722518677 0.0242236325759411 0.00911743253099927
"мере" 0.0392762692781022 0.0216584996074397 0.023813492724978 0.0373532550693703 0.0145341795455647 0.0243131534159981
"швабрин" 0 0 0 0 0 0.200583515681984
"вами" 0.0222565525909246 0.0162438747055798 0.0476269854499559 0.048025613660619 0.0339130856063175 0.0182348650619985
"дама" 0.0523683590374696 0 0.00476269854499559 0.064034151547492 0.0145341795455647 0.0243131534159981
"дамы" 0.0576051949412165 0 0.023813492724978 0.0426894343649947 0.0145341795455647 0
"домой" 0.0235657615668613 0.0135365622546498 0.0428642869049604 0.0373532550693703 0.043602538636694 0.0243131534159981
"думал" 0.024874970542798 0.0297804369602296 0.0381015883599648 0.0266808964781217 0.0193789060607529 0.0303914417699976
"заметил" 0.0379670603021654 0.00812193735278989 0.0428642869049604 0.00533617929562433 0.0290683590911293 0.0243131534159981
"пусть" 0.0288025974706083 0.105585185586269 0 0 0.00484472651518822 0.00911743253099927
"руками" 0.0261841795187348 0.0406096867639494 0.0309575405424714 0.0373532550693703 0.0193789060607529 0.0182348650619985
"города" 0.0497499410855961 0.0270731245092996 0.00952539708999119 0.0106723585912487 0.0145341795455647 0.0212740092389983
"своем" 0.0209473436149878 0.0433169992148794 0.0142880956349868 0.032017075773746 0.043602538636694 0.0334305859469973
"своими" 0.0183289256631143 0.0649754988223191 0.0166694449074846 0 0.0532919916670704 0.0243131534159981
"сделать" 0.0418946872299756 0.0297804369602296 0.0142880956349868 0.0373532550693703 0.0145341795455647 0.0151957208849988
"сидел" 0.0235657615668613 0.0216584996074397 0.0190507941799824 0.048025613660619 0.043602538636694 0.0364697301239971
"взял" 0.0157105077112409 0.0351950618620895 0.0285761912699736 0.016008537886873 0.043602538636694 0.0425480184779966
"возле" 0.0209473436149878 0.0324877494111595 0.0547710332674493 0.064034151547492 0 0
"которую" 0.0340394333743552 0.0162438747055798 0.0285761912699736 0.032017075773746 0.0145341795455647 0.0303914417699976
"минут" 0.0235657615668613 0.00812193735278989 0.0404829376324626 0.0373532550693703 0.0193789060607529 0.0425480184779966
"одну" 0.0261841795187348 0.0243658120583697 0.0333388898149692 0.0266808964781217 0.0242236325759411 0.0303914417699976
"сторону" 0.0235657615668613 0.0297804369602296 0.0261948419974758 0.0533617929562433 0.00968945303037643 0.0334305859469973
"такие" 0.0379670603021654 0.0487316241167393 0.0142880956349868 0.0213447171824973 0.00968945303037643 0.012156576707999
"вероятно" 0.0209473436149878 0.00541462490185992 0.0452456361774582 0.048025613660619 0.0242236325759411 0.0334305859469973
"вперед" 0.0235657615668613 0.0379023743130195 0.0285761912699736 0.016008537886873 0.0532919916670704 0.012156576707999
